Riesgos	acp_cov.x...1.	acp_cov.x...2.	acp_cov.x...3.	acp_cov.x...29.	acp_cov.x...30.	Nivel
14.60506586	111.3068643	-13.97333805	-0.646623095	0.003145705	-2.884714107	Bajo
15.40853075	107.9060831	-16.72095342	-3.939729321	3.381782351	0.795257443	Bajo
14.6765504	113.7435659	-19.33895627	-6.694549697	0.869708891	0.925553367	Bajo
15.35891023	108.1570573	-12.53893976	-2.841745493	1.354824208	-0.836162913	Bajo
15.70890244	106.7529603	-10.97787623	-2.471613762	-0.216877529	-2.7901628	Bajo
15.42862981	107.8951492	-10.02104259	-1.829146182	-2.832484526	1.668951505	Bajo
14.42514265	115.1045764	-17.97599747	-2.620842192	-1.548159456	-0.853992644	Bajo
14.65032149	111.2810629	-16.48070986	-4.464167959	0.884520086	-3.888229168	Bajo
15.55570216	106.4508843	-15.01770914	-4.044336875	0.04734948	0.89978125	Bajo
14.40013591	115.0943179	-17.59236415	-2.687576477	1.199496385	-0.32304279	Bajo
14.60831127	112.8169898	-18.19212662	-1.639239006	-1.254271831	-2.67629777	Bajo
14.51789266	113.9868504	-16.9902558	-0.045770876	-1.617480549	0.328813065	Bajo
14.86294962	110.503141	-17.86582382	-1.388019859	0.02430682	-2.18758925	Bajo
14.33104151	114.5628917	-15.96759889	-2.873155202	-0.99715235	-0.107398146	Bajo
16.43808942	100.0792344	-10.87896333	-0.859538382	0.867631209	3.394810499	Bajo
14.95799173	111.6410832	-16.55140484	-3.727919522	-2.714377265	-2.937951224	Bajo
14.91858039	110.5105585	-15.07467894	-1.391118728	-0.868133475	1.852852267	Bajo
14.61945419	111.7993963	-16.31665665	-4.166635712	-0.204794797	-0.355863285	Bajo
14.2384519	114.2687774	-16.8297437	0.172584279	-1.163713779	-0.577763425	Bajo
14.6961231	112.2927946	-18.91645836	-3.94343048	-0.961425386	1.060682895	Bajo
15.13873649	109.9115333	-14.09212372	-3.110911488	0.965195267	0.687079934	Bajo
15.59211245	107.4056371	-13.07556366	1.419733015	2.071243161	-1.844948073	Bajo
14.70851237	113.0413652	-20.11011322	-2.120225885	-0.505223068	2.103445719	Bajo
14.50688545	113.40137	-17.12316014	-0.482379033	2.126122331	-0.920510093	Bajo
15.05427237	110.5020541	-15.65272172	-5.052749653	1.007631504	1.211892003	Bajo
15.68229264	104.5798588	-12.85804217	-1.753246356	-2.93E-04	-0.66996975	Bajo
14.14703004	115.2968828	-15.68632254	0.748630644	0.860987487	-0.670924495	Bajo
14.69336854	113.2473163	-16.59896952	-0.492954272	-2.178013438	0.780958824	Bajo
14.39925966	114.4940825	-18.120922	4.19229004	2.835973452	-0.264854134	Bajo
15.38217095	108.0840237	-14.04368552	1.863715136	0.500363123	-1.474430008	Bajo
15.34299726	109.1654513	-13.80009219	0.236175231	2.395506089	-1.910026923	Bajo
15.038089	110.6794713	-17.95780665	-4.510379094	2.554661636	0.883037799	Bajo
16.22389197	102.5824162	-12.29688398	-2.59784099	1.439881443	-2.960344934	Bajo
15.22571146	108.1409791	-9.70437733	1.112800938	1.178252611	-3.142778734	Bajo
15.99107707	104.7328143	-15.25414256	-6.318675295	1.118463513	0.318500177	Bajo
14.71866646	111.4716933	-17.51844437	-6.09860454	-0.702250204	-2.216116448	Bajo
15.37384761	106.0812319	-12.04880843	-2.959001004	1.687997669	-3.401373785	Bajo
13.59388132	119.657606	-18.17800485	-2.239654881	1.597361711	1.303228639	Bajo
15.02795606	110.3533621	-16.36441359	-4.506025149	0.035190096	-0.34582683	Bajo
15.08301069	109.7638481	-14.00779421	-0.71026873	0.141843968	-3.165788135	Bajo
15.04597918	111.099958	-15.17585451	-3.153980314	-0.9292587	2.006695056	Bajo
14.85002378	111.4434184	-15.862698	-3.152440512	-0.837717626	-0.545971379	Bajo
15.71107967	105.3379421	-16.27340323	-0.866277522	0.109403373	-1.11554142	Bajo
13.33778986	122.0267677	-19.5267036	-5.457772004	0.25268954	2.696663683	Bajo
14.1191586	115.6820325	-17.66449139	-5.187480837	-1.583930358	-0.036796657	Bajo
14.23858074	115.3178555	-20.42350703	-8.022813628	-1.381683279	-2.866398396	Bajo
14.48429842	113.5842513	-15.70290979	0.255823967	0.602327032	1.053473829	Bajo
14.65063908	111.4421235	-15.29564926	-2.235868527	-0.422905619	-0.803304439	Bajo
15.38381378	107.9107405	-12.22958656	2.833854083	0.931662423	-0.776745603	Bajo
14.96737303	111.8475903	-13.61181434	-0.842445058	-3.1230311	-0.85253604	Bajo
15.38816018	105.8459388	-12.35796888	-3.524672104	1.779571283	-2.63688717	Bajo
15.61654671	106.0828531	-13.84976078	-0.379555421	1.500563919	-0.710104228	Bajo
15.5987754	107.1687779	-17.75410528	-4.793186324	-4.012734493	-0.262954119	Bajo
16.15408	102.9456301	-13.08361243	-3.985939716	2.564951942	0.108229227	Bajo
14.77887137	110.8943558	-14.59422275	-2.508385678	0.297636188	1.415014562	Bajo
15.26036181	108.3591379	-15.14157432	-3.772212112	3.457136899	0.27712669	Bajo
14.83966449	111.5601111	-18.44665794	-9.300022636	-1.613671848	2.284333338	Bajo
14.6339815	114.8728865	-14.56245677	-1.07156154	-0.367563722	1.881047146	Bajo
14.53189185	114.7777459	-17.35509859	-0.957982041	1.492514141	-0.064524928	Bajo
15.36299632	108.2948646	-12.18354307	0.942123514	-0.051632996	1.031328523	Bajo
14.20898138	117.1871135	-17.27904971	-4.603403361	1.309445854	0.919867066	Bajo
15.27939464	108.1254697	-12.42219196	1.059505974	1.610054418	-0.487883107	Bajo
15.37634905	108.4669351	-14.37291343	4.034663398	-2.343698933	1.558631477	Bajo
15.69086917	106.7046982	-11.63558377	-2.45067774	0.501839472	-2.018789805	Bajo
15.00642998	110.738514	-16.62321957	-5.521263088	0.914321572	-2.397859898	Bajo
14.98855021	110.979564	-20.03486801	-2.019463565	-0.905607115	2.782417549	Bajo
14.42353683	113.4051351	-15.68185642	-4.160303256	0.292099967	-0.345302026	Bajo
14.69691594	111.4782601	-17.15308068	1.544579379	1.476278208	0.76656081	Bajo
14.24326894	115.1749717	-18.06461168	-5.708187196	-0.134284231	-0.218704977	Bajo
14.80627929	110.7717285	-15.83680481	-1.958533308	3.333391258	-0.387017937	Bajo
13.98570407	116.1847848	-19.4323225	-1.610122194	0.613980467	-2.547551219	Bajo
14.76405926	111.5436032	-15.46882693	-6.980889449	1.995680405	-0.615927063	Bajo
15.02704546	111.4748795	-17.60743896	-3.476974472	-3.959037269	-0.884676895	Bajo
15.28577482	109.641438	-15.72706154	1.733042592	0.93538978	0.837308565	Bajo
14.02330065	117.3138233	-16.89110914	-2.054991232	-0.959464593	1.296103413	Bajo
14.90026895	110.4469721	-14.91028021	-2.907672452	2.090862762	0.534410328	Bajo
15.65715732	104.8883579	-13.67719069	1.01592917	1.197228305	2.692918125	Bajo
14.43956313	115.3298297	-20.07133663	-3.566964397	-2.273589711	2.60143255	Bajo
14.9291083	108.5384403	-14.79737514	-3.196394197	-0.582058394	-3.013848551	Bajo
15.07647543	109.0825395	-11.33898925	-1.849137637	0.138472746	-2.371614866	Bajo
14.73576824	113.0269068	-16.00137865	-0.388783873	-1.043779211	2.74974775	Bajo
16.3282021	100.9454647	-10.70977603	-0.959208421	-1.578174255	-2.318089223	Bajo
13.77038732	117.4471916	-20.18856813	-0.256244152	-1.794320678	0.641693814	Bajo
14.06468356	117.2917688	-20.43084968	-2.819338137	-2.800650824	-2.160888245	Bajo
15.22885607	108.8314385	-12.6693801	-0.604162578	-3.250643944	-2.612464598	Bajo
14.8966706	111.6709472	-17.4755149	-1.29210098	-0.959121809	-1.186920729	Bajo
15.06889818	110.1754311	-16.53472523	-0.602741005	1.271381464	-2.46634119	Bajo
14.63151077	112.4117525	-15.63739302	1.103135934	-1.807940098	0.252030416	Bajo
15.53183641	107.8610049	-18.08230115	-0.635691385	-3.024741588	3.670437203	Bajo
15.45629086	104.7046986	-12.66777749	-1.026882952	1.913924512	-1.410770348	Bajo
14.20989585	114.9014264	-15.95654494	-0.718127798	0.503802184	2.808848651	Bajo
15.27436962	109.4208718	-14.43892253	-4.873778559	1.786460377	0.098715713	Bajo
13.79206101	118.4669573	-18.93134315	-4.109864671	-2.406279742	0.151209157	Bajo
15.74855098	104.7545453	-13.25485175	2.786194357	1.010027279	-2.364100781	Bajo
15.54922698	107.3949077	-12.65399841	4.382121286	-2.555390662	0.659829017	Bajo
14.58295223	112.7814838	-14.99691077	-4.784059987	-3.327839846	-2.691650563	Bajo
15.01768594	111.2726485	-16.63931375	-2.374941774	-2.122946444	1.303467844	Bajo
14.47945368	114.2151777	-18.12251118	-7.331345246	-1.902246903	0.682387951	Bajo
14.33827038	113.3353196	-16.37125031	-6.802743243	1.413790761	-2.693269334	Bajo
15.42543088	108.3241704	-15.94055945	-1.461484602	2.584669963	1.850755796	Bajo
15.30492671	110.257041	-12.19919225	-4.896879906	-1.494889254	1.844636252	Bajo
13.91269459	116.915952	-16.7626763	2.497100101	-1.731064461	1.076849179	Bajo
15.41882464	108.296291	-14.78257387	-2.118032591	2.097333423	0.117663526	Bajo
13.9947407	115.7616799	-15.59898083	-5.036128424	-1.776953448	-2.495711649	Bajo
14.16729906	116.5157669	-21.78843837	-3.503415564	-0.466281492	0.161855794	Bajo
15.34630434	107.6329664	-11.61547527	-1.146420339	0.66446514	-1.993426469	Bajo
16.05683503	103.1962559	-17.53816107	-0.29347217	1.854923722	0.12072601	Bajo
14.93256563	111.5787988	-16.45272263	-2.848124003	1.228365807	-1.111709848	Bajo
15.65274206	106.4290424	-12.33906808	-1.301827426	1.625510983	-3.679963722	Bajo
14.64534158	113.8667386	-16.56917447	-2.995142029	1.841185237	2.57504724	Bajo
15.63563576	104.6788175	-10.73317575	2.503742813	0.710929854	-1.841665368	Bajo
15.28190565	108.0972072	-13.59446438	-1.038979258	-0.285276777	-0.152370926	Bajo
14.55280017	113.8352586	-19.68217272	-6.127796814	0.674095646	0.851059948	Bajo
15.15975322	108.6162818	-19.00255052	-6.685660329	0.376646381	0.356777269	Bajo
14.3938261	115.7524912	-22.90829775	-5.706007775	-2.90228024	-0.475678363	Bajo
15.08280376	110.5413219	-15.0469783	1.149468621	1.99395206	0.121123396	Bajo
15.51136528	106.3014801	-14.55205594	-5.62005048	-0.525372147	-3.294172165	Bajo
15.98037254	103.6330548	-14.53097726	-0.036273763	0.465139499	0.094389145	Bajo
13.96418607	116.9379906	-20.12620738	-3.308210315	-0.661962662	-0.389279375	Bajo
16.84456943	98.86006166	-10.7187158	-1.437586327	2.490844418	-2.102545141	Bajo
13.92882402	118.8772101	-21.22636069	-2.861451457	-0.232882826	-1.941827605	Bajo
14.33333276	114.9204786	-17.4688719	-5.153792693	-3.102394607	2.246026421	Bajo
15.2877679	107.9656563	-12.24652473	0.277873954	2.389463625	2.267307129	Bajo
16.19727083	102.5835887	-11.88314989	1.389201826	0.008837527	-1.381188206	Bajo
13.71432141	120.7552535	-23.95435262	-5.179120034	-0.925649291	-0.810450928	Bajo
14.72284943	112.2602734	-18.23972113	1.276079084	0.12384418	1.990929675	Bajo
16.00560083	104.0256546	-14.69732987	-0.931026971	0.642957797	0.522389749	Bajo
13.64370079	118.593646	-21.48234487	-6.845915273	0.51253363	-0.031815195	Bajo
14.72324666	114.0549217	-20.49735173	-1.829468323	2.224065681	1.01879472	Bajo
14.90933951	112.6210217	-15.20746736	-0.681876181	-0.800596352	0.911581561	Bajo
15.75263904	105.0794723	-14.60470824	-4.882597098	2.225026182	-0.959081412	Bajo
14.7503068	112.1215588	-19.08445391	-5.265929733	0.458356918	-2.173657946	Bajo
15.91680193	103.6968944	-8.227606717	1.152880716	0.616137154	-1.600523762	Bajo
14.82935747	110.7933905	-16.64020188	-4.231636859	-0.477174085	-2.316450873	Bajo
15.85899071	104.3122213	-13.60189575	-1.057379883	-0.467251713	-1.952908145	Bajo
15.29640495	107.8677078	-15.81339232	-5.238978727	-1.004226804	-2.148351158	Bajo
14.38535112	114.372097	-15.95638946	-3.82405409	0.219848072	-0.272943391	Bajo
15.32131388	108.6493486	-14.91080256	-1.017553601	2.234093299	-1.230439553	Bajo
14.4713517	115.1835211	-20.12121694	-3.207065111	-0.050705948	1.958684565	Bajo
14.65082728	111.7052551	-18.7224604	-7.016817748	-1.28217886	-3.441748465	Bajo
14.42415981	113.4232575	-15.64661816	-3.730151843	-0.414195571	0.939972195	Bajo
16.10369652	104.1844286	-9.752955482	2.447041096	1.48761154	1.342314185	Bajo
15.92627197	104.2151575	-14.86802967	-3.929149628	-0.164775794	-0.674648718	Bajo
14.94283361	110.977149	-16.79407359	-5.598938398	1.657708928	0.464306039	Bajo
14.62185568	112.3039203	-15.65390641	-0.708542339	-2.007979244	-0.589581706	Bajo
15.67452932	104.2861868	-11.7880301	-1.557615774	1.557478808	0.720421939	Bajo
16.25433256	101.1069702	-11.18680146	2.589105519	0.276279624	-0.863137573	Bajo
16.30490321	101.0856161	-10.94946543	-0.503154284	3.650725294	-1.537291346	Bajo
14.55952384	114.9435531	-18.22761943	-0.019610651	0.834751295	1.949889534	Bajo
14.11046348	116.1711204	-17.77529131	-4.332006998	1.78033804	2.370945842	Bajo
16.32485163	101.8652028	-11.25831602	-6.789224474	-2.752238999	0.896645296	Bajo
15.1596175	109.8196287	-14.0829634	-0.224443465	0.626428713	1.527222721	Bajo
14.79719218	112.3766013	-15.47477479	-1.980377147	-1.684879505	1.206015739	Bajo
13.99406565	116.3315217	-19.27633018	-3.098986234	1.625653915	2.231871562	Bajo
14.97631786	109.3590738	-15.12868769	-3.234098512	3.451253876	-2.344044692	Bajo
15.19266781	108.7728352	-14.24555385	-3.705340713	3.137195446	-0.988598064	Bajo
14.7349043	113.4617056	-15.28021852	0.127381018	-1.962540649	3.052941224	Bajo
15.99517774	103.8840515	-14.60108013	-1.845641175	-0.241241331	-1.149348051	Bajo
16.01396473	104.5588939	-15.04079074	0.013865097	-0.385088989	3.192292624	Bajo
14.95275524	110.0018831	-16.33134413	-2.441802064	-1.639371637	0.320592873	Bajo
16.09270492	102.8608609	-13.14229398	-0.234985716	0.249306279	-0.956127337	Bajo
14.24092171	117.1058873	-18.10953043	-1.092243483	-0.658948397	0.866433794	Bajo
15.79728987	105.020405	-12.72058041	-1.902505982	0.636921457	1.249248705	Bajo
15.35922698	107.1920823	-12.72566508	-1.931094901	0.203691248	-0.619540574	Bajo
15.1257567	108.4082327	-13.24019824	-8.038260033	-1.386786114	-0.516378651	Bajo
15.98222573	103.466143	-15.05979709	-2.013741362	2.838773792	1.614557839	Bajo
15.39684142	108.0874109	-13.94181181	-1.15486986	1.64425919	-1.302563551	Bajo
13.83712756	119.3554681	-20.41489715	-2.278953314	-0.262194944	0.901093197	Bajo
14.05178011	117.6283978	-16.44460141	-2.859064127	-2.878593727	-1.31939499	Bajo
14.02167166	116.4077348	-23.05820762	-3.843841177	-0.615828819	-1.352464197	Bajo
15.61674055	105.9932005	-16.87968401	-4.958824028	1.043666438	-1.151480437	Bajo
15.464978	107.7628412	-11.83888728	1.188612642	-0.837725323	-2.2476215	Bajo
14.58712528	112.4420436	-17.81790451	-4.229830826	1.760218626	-1.570055845	Bajo
15.0046139	109.5214583	-16.81153189	-3.947395953	1.843272813	0.859787279	Bajo
13.69548113	119.3152423	-17.77150934	-2.716962357	0.340683912	-0.943566902	Bajo
14.34964977	115.1839388	-12.68315312	0.330364876	0.118164506	0.242805347	Bajo
15.14448396	109.6762484	-13.62232892	2.163124824	1.408671717	-1.019087942	Bajo
15.30541838	109.1740363	-14.98485815	-0.120362425	0.174332477	-0.201563154	Bajo
15.47939044	106.3577496	-10.87972635	4.342305835	2.070344058	-0.030996787	Bajo
15.52259868	107.5048647	-15.42919772	-0.743582316	-0.936069796	0.192378244	Bajo
14.76018713	112.0317113	-17.41118008	-3.478357422	-1.607460702	0.234281063	Bajo
14.65789659	111.8261605	-12.7765109	-1.196598336	-1.686627781	-0.272240399	Bajo
13.92463687	117.0345528	-14.77442191	-2.129935036	-1.419065793	0.203917926	Bajo
14.63080475	112.4447227	-19.99930224	-6.207107059	-1.61520949	0.389030434	Bajo
14.15906719	116.9600922	-22.34192554	-4.585418312	-0.86144454	-1.42882068	Bajo
14.67736381	111.2493414	-13.02772224	0.751154545	3.634147143	-0.211566263	Bajo
14.95582994	110.3262881	-13.13596958	-4.741830853	0.9857021	1.627916423	Bajo
14.27289206	115.0886277	-18.41014616	0.0655877	0.293687942	-1.182496211	Bajo
14.73981682	113.1643322	-18.1147083	0.401340437	0.776433678	1.294792843	Bajo
15.98800246	103.6705529	-11.18533692	3.637398529	-2.002463082	-3.551329972	Bajo
14.352427	114.5794299	-17.25391256	-2.311627658	-2.404414111	-0.183703942	Bajo
14.20867299	115.570076	-17.85621157	-2.803853293	1.173651507	-0.314683197	Bajo
15.42490224	108.3277062	-11.69801903	-3.623648977	-2.812528995	1.872119567	Bajo
14.4756218	114.5842888	-20.66720979	-1.730338483	-0.973642888	-1.559043414	Bajo
15.0938704	110.6355225	-17.60389141	-4.230859436	-0.106299895	2.171550059	Bajo
14.93768387	110.4509115	-13.18443066	-1.813708766	1.440664934	1.072181474	Bajo
15.2231574	108.1289373	-12.56949872	-0.244353753	-1.668191021	0.26668926	Bajo
14.93726853	110.7802695	-13.92851232	-0.552538088	-0.689394734	-1.402489514	Bajo
15.20006978	109.6915062	-16.9281977	-1.602981562	-2.154671689	2.614777269	Bajo
15.51183573	107.1594422	-16.18525531	-1.522117501	-1.873327022	-1.945276294	Bajo
13.88446957	120.03399	-21.39433598	-6.889482795	-1.097294615	3.627149962	Bajo
14.21048265	115.646064	-16.25892972	-0.13074163	-0.757408678	-0.266231257	Bajo
16.08005159	102.1656441	-12.22680547	-0.729712809	-1.175945303	0.516229163	Bajo
16.05191982	102.4439194	-7.954776279	-3.23122101	4.906019663	-1.387069465	Bajo
14.4805119	114.6487138	-22.7936454	-2.134117944	-1.215466298	0.162515238	Bajo
16.08516486	102.6210871	-7.586552757	0.678098204	-0.362704869	-4.099635909	Bajo
15.49438382	107.9740703	-14.4837559	2.67717134	0.389534026	0.047937493	Bajo
15.50292019	106.6203232	-14.00290115	-3.652436137	-0.441940885	-1.204174244	Bajo
15.68742813	106.374468	-12.22360299	-0.958593706	-2.002196958	-1.80346746	Bajo
15.81692205	105.450566	-13.57220721	2.502236645	0.365656985	1.89599524	Bajo
14.6325047	112.1931203	-16.36792745	0.331990656	-0.10202548	0.144215943	Bajo
15.0013788	110.1936252	-16.54933292	-2.946565772	-0.646118651	-0.742279835	Bajo
14.55488423	113.7445914	-17.39949097	-2.159866683	-2.913293832	-2.748589988	Bajo
15.65473701	106.4541375	-16.76362632	-7.173759699	-0.57655577	-0.704034394	Bajo
14.77193173	110.9403117	-14.95141445	1.014473825	0.73455743	1.348989266	Bajo
15.65555368	106.8380034	-12.14659228	2.567086192	0.028715179	0.049660921	Bajo
15.48258734	106.5571315	-13.40168274	2.292265469	0.300300159	1.404643279	Bajo
14.08422777	115.3837532	-20.32966964	-5.352126877	-0.362947518	-1.371536733	Bajo
15.29588409	110.7716837	-17.4478074	0.349929372	0.255600228	0.165507527	Bajo
14.8223917	110.7375021	-18.97549914	-2.470326095	-0.086032925	-1.666283883	Bajo
14.27009271	114.5623507	-19.50463601	-5.213648405	1.051643656	2.666043319	Bajo
15.75257299	105.4621469	-12.83623223	-0.087902516	-1.840330858	-1.787795881	Bajo
14.74424233	112.2294032	-14.18576294	-0.819701082	0.823134731	2.716805341	Bajo
15.76675118	104.479184	-16.16115723	0.208618491	-1.619096689	-2.077616019	Bajo
15.37460564	107.0793411	-12.82137034	-5.91112092	-1.103798361	-1.244777753	Bajo
15.2184909	109.0822276	-16.70639817	-2.221714104	3.040485788	0.228618034	Bajo
14.33166487	115.0904358	-17.17146219	-1.529945109	0.237598847	-2.205947664	Bajo
14.19259726	115.5062136	-14.24085127	-1.696088368	0.155039508	2.269546971	Bajo
15.35353613	108.2116002	-16.00564099	0.321145673	-0.045884034	-0.357272289	Bajo
15.3677375	107.1422468	-14.15958471	-1.731598657	2.17978935	-1.244337802	Bajo
15.48821593	107.6638828	-14.00303194	-2.124789214	0.752469046	0.565335176	Bajo
14.81732515	112.6513479	-18.56182468	-0.345552127	-2.252200595	0.355123652	Bajo
15.99998925	104.9923494	-10.70282983	0.617308486	2.99746759	0.348039469	Bajo
16.0384103	104.0182302	-16.6701923	-5.179894433	4.672809098	-0.141865936	Bajo
15.48184798	108.0612566	-15.73877573	-2.582687605	-0.439035577	-0.407512192	Bajo
15.17521742	109.3773248	-18.17926672	-6.607449985	-0.37269295	1.884342146	Bajo
14.59998427	112.5374535	-15.39479883	-0.828308632	2.500463132	-2.421558799	Bajo
13.76705978	116.7465627	-17.0730701	-5.081618027	3.138096816	-2.706366099	Bajo
15.39021565	107.3659231	-14.15168956	-0.732561909	0.934234109	0.121011717	Bajo
14.24645204	116.5018137	-18.68489709	-9.337158907	0.697299524	2.128888104	Bajo
14.18298051	115.384454	-16.79789365	-5.240403839	1.079651267	0.129784852	Bajo
14.8652329	110.7781444	-17.22793822	0.777179025	-3.063443082	-1.889537091	Bajo
14.74953653	112.3973457	-14.9956445	-0.948479705	-1.96284375	1.446355865	Bajo
14.56736184	112.805801	-15.70131658	-2.343510668	0.174117296	1.310514182	Bajo
13.93278826	117.1546689	-17.00872438	-1.748641253	2.351357941	-3.667232398	Bajo
14.71025814	113.7536096	-15.73685156	-1.790588737	-2.330214144	2.120729583	Bajo
14.7396854	113.0173856	-20.2920246	-8.365420619	0.491494935	0.124127471	Bajo
14.56812079	113.5931625	-16.98871632	-2.552175723	1.104003862	-2.205997032	Bajo
14.82298823	110.6134305	-12.51501077	-1.75015568	0.063288106	0.294467024	Bajo
15.44644828	108.2839538	-17.50122995	-2.478290704	-2.29570692	2.924559593	Bajo
15.69732892	107.755579	-14.05627085	-2.095790221	-0.427618016	0.026266477	Bajo
16.29367058	101.3441587	-11.13053472	-3.237061236	1.809008099	0.532168533	Bajo
15.00243502	111.509846	-19.1916808	0.346301767	-3.082238657	0.399335836	Bajo
14.83205784	111.9972008	-13.84509103	-3.079425735	1.371274283	1.078401978	Bajo
15.18112312	109.500867	-16.2733601	-3.397054118	0.056551089	0.790774314	Bajo
16.19017425	101.9672556	-12.71014399	1.715781683	0.928847513	-0.747659128	Bajo
15.4904526	106.7122682	-15.24464997	-0.924492145	-1.831119075	-2.355907369	Bajo
15.22702372	110.8727131	-16.96314581	-1.328601121	-0.709296861	-0.803359974	Bajo
15.32904654	108.823624	-15.49334838	-2.300270517	-1.564916927	1.774452618	Bajo
15.5743707	107.3623471	-15.15616779	0.533868274	-0.819039431	-1.215581077	Bajo
15.28294247	108.3102985	-17.49012617	-3.222784538	2.061359975	1.694835704	Bajo
15.22399023	107.2009416	-10.36386349	-2.805238675	-0.649545841	-2.18938502	Bajo
15.87503491	103.6479647	-11.16312496	0.991831617	0.095689274	-3.118852037	Bajo
15.44874667	107.2859032	-18.29307588	-0.989682904	-1.507464276	-0.258185183	Bajo
14.68282163	112.5328291	-14.44375394	0.28880903	-1.370688681	2.381334589	Bajo
14.72241145	112.6804305	-15.46926297	4.639507539	0.822930492	-1.470767986	Bajo
15.07020898	108.8265981	-12.8415699	0.640881961	-2.390737568	-0.720203344	Bajo
15.11412758	109.4553534	-16.75244515	-5.380649415	-2.288326834	-0.026257866	Bajo
15.80447663	104.2453703	-12.05251201	1.733933445	1.642885554	2.423272977	Bajo
14.20160884	115.6214944	-16.28732386	-5.020164684	3.713921646	0.100763421	Bajo
13.91567229	116.5035993	-17.48566998	-4.364523667	0.94099961	-1.396757074	Bajo
13.91766999	118.5230048	-21.65430806	-5.838966558	0.726091179	-0.78661562	Bajo
13.93459551	117.2376243	-16.52422766	-1.579570536	0.933088242	-0.366012251	Bajo
14.29682286	114.4951157	-16.78791647	0.536663516	1.924039299	-0.127174611	Bajo
14.74257076	110.9013821	-15.15994002	-2.6710277	-0.5062522	-1.261141381	Bajo
16.20109986	103.4008537	-14.94089308	-0.645483537	0.154123494	0.40642415	Bajo
16.6461005	99.00875606	-9.486558202	1.176430794	1.727195546	-0.22463583	Bajo
15.0508686	108.9648647	-10.39518323	4.709578062	3.31073534	1.180589525	Bajo
14.92575101	110.3149561	-16.40227072	-6.050634357	-0.036577494	-0.999858612	Bajo
16.21182349	102.2358301	-16.52162945	-5.099836492	-0.322430314	-1.041149499	Bajo
15.15971287	111.3291817	-20.63362218	-3.940867261	1.076421475	0.015705966	Bajo
15.05709512	108.7109285	-16.75683425	-5.534981599	1.802822354	-0.081680597	Bajo
14.35470039	115.0412464	-14.23504417	0.800916413	0.542507717	-1.145432197	Bajo
15.55646762	106.0389075	-11.0922108	0.787682423	-0.037956787	0.303629063	Bajo
14.80792335	112.5889911	-14.75940072	2.30774688	0.594813374	3.386571565	Bajo
13.53525285	120.3116832	-22.07293877	-6.14118874	-2.972702643	-0.90362839	Bajo
14.97431597	111.0870082	-19.32753656	-4.784263489	-1.031281843	-1.745001163	Bajo
14.58304389	113.7119562	-22.21645847	-6.237749041	-1.046521307	-0.26495992	Bajo
14.83982864	110.8309409	-15.17392781	-0.522159131	-0.078202584	1.605062698	Bajo
15.1101655	109.2397294	-15.39611253	-2.451512164	-0.483662777	-1.531853989	Bajo
14.16351373	116.0283352	-18.43180542	-7.387816737	-2.970463676	3.180405332	Bajo
16.16203357	102.5085002	-11.08119165	0.823365414	0.990016217	1.478030043	Bajo
15.81213394	106.5481995	-14.35769485	-0.215010009	2.388551319	-2.875817989	Bajo
14.9084993	111.5617033	-16.08882156	1.726193361	0.530728439	3.228729325	Bajo
16.07406875	104.3167518	-12.84615004	-0.244835283	2.286546773	0.559812531	Bajo
14.51561084	112.9391006	-19.66977181	-2.080867016	0.737156702	-1.105497571	Bajo
15.30354182	109.7289338	-17.52803269	-1.245315577	-1.377983229	0.496113184	Bajo
14.79360025	111.2455299	-17.70017601	-0.925739794	-0.672964346	-1.790973037	Bajo
14.42044442	114.4919501	-21.03452678	-7.503337129	1.812912766	1.719166448	Bajo
13.79718575	117.9501408	-18.32168738	-6.420935428	1.063135336	-1.403531763	Bajo
14.515008	113.510672	-16.92946288	-3.995584552	2.787273225	-1.722527566	Bajo
15.61636267	107.4300564	-16.57443379	-0.417402375	-2.489831872	-0.46006416	Bajo
15.88840994	104.4968442	-11.83657623	1.19765139	0.935189105	0.107300596	Bajo
15.47917221	106.3652825	-10.72839263	-0.751563048	-1.099661086	3.136162901	Bajo
14.97071954	109.3290633	-14.05518291	-5.593027281	-0.050920759	-1.461889369	Bajo
15.68422422	106.1733425	-11.28516458	0.195505071	0.466064939	-0.261780293	Bajo
15.04022027	110.6471213	-21.40817768	-0.736773244	-0.256415792	-0.037489303	Bajo
15.19596849	108.6612243	-16.58355622	2.152963273	-0.208446162	1.297870069	Bajo
14.2625468	115.581779	-21.76491899	-6.249059744	0.908959024	1.397431947	Bajo
14.56268523	113.2505211	-16.21767359	0.324838164	-1.383588395	-0.287706039	Bajo
14.33932232	114.4576357	-15.52309578	-0.223090626	-0.533338772	2.043791593	Bajo
14.36853434	113.4940144	-19.55666349	-6.309458588	2.8827817	-3.358864924	Bajo
14.90991685	109.0685895	-15.52518687	-5.721796901	0.403327915	1.101359083	Bajo
15.28711054	108.3190966	-18.14155068	-8.171962774	-1.068519674	-1.256505665	Bajo
15.41549676	106.4657639	-9.951881039	0.143728189	1.640077933	1.19925942	Bajo
16.31210449	100.767261	-7.259007865	3.781023546	0.255147998	-0.013214564	Bajo
16.0042875	103.2252277	-15.09473462	-2.878182635	0.866004606	-0.375300508	Bajo
13.96207747	118.4373579	-18.95404746	-2.285184706	-1.483404876	-0.562116176	Bajo
14.52120648	113.6450609	-19.90703478	-3.792009798	2.131123827	-0.984213333	Bajo
